nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0001475	John Lithgow	1945	\N	actor,producer,writer	tt0084917,tt0106582,tt0086856,tt0086425
nm0001477	Robyn Lively	1972	\N	actress,producer,archive_footage	tt0098453,tt0097647,tt0092214,tt1462054
nm0001478	June Lockhart	1925	2025	actress,miscellaneous,soundtrack	tt0058824,tt0120738,tt0046617,tt0038934
nm0001487	John Lynch	1961	\N	actor,writer,assistant_director	tt1181791,tt0108071,tt0181311,tt0107207
nm0001491	Melanie Lynskey	1977	\N	actress,producer,soundtrack	tt3061830,tt0110005,tt1193138,tt4872078
nm0001492	Kyle MacLachlan	1959	\N	actor,director,producer	tt4093826,tt0087182,tt1780441,tt0090756
nm0001493	Peter MacNicol	1954	\N	actor,director,writer	tt0084707,tt0118254
nm0001494	Ralph Macchio	1961	\N	actor,producer,director	tt0087538,tt0097647,tt0086066,tt0104952
nm0001496	Amy Madigan	1950	\N	actress,producer,soundtrack	tt26581740,tt0088194,tt0097351,tt0098554
nm0001499	Tina Majorino	1985	\N	actress,soundtrack,archive_footage	tt0374900,tt0114898,tt2771372,tt0109484
nm0001504	Marilyn Manson	1969	\N	music_artist,actor,composer	tt0165710,tt0133093,tt0155776,tt0114558
nm0001505	Joe Mantegna	1947	\N	actor,producer,director	tt0109190,tt0108065,tt0109068,tt0120533
nm0001512	Mary Elizabeth Mastrantonio	1958	\N	actress,soundtrack,archive_footage	tt0096754,tt0102798,tt0177971,tt0164085
nm0001513	Tim Matheson	1947	\N	actor,director,producer	tt0077975,tt0200276,tt1832979,tt9077530
nm0001515	Joseph Mazzello	1983	\N	actor,director,writer	tt0107290,tt1285016,tt0110997,tt0124879
nm0001520	Christopher McDonald	\N	\N	actor,producer,director	tt0103074,tt0110932,tt0116483,tt1582453
nm0001521	Mary McDonnell	1952	\N	actress,soundtrack,archive_footage	tt0407362,tt0246578,tt1615147,tt0099348
nm0001523	Natascha McElhone	1969	\N	actress,producer,soundtrack	tt0122690,tt0307479,tt0120382,tt0488085
nm0001524	Paul McGann	1959	\N	actor,director,soundtrack	tt0108333,tt0103644,tt0094336,tt0238546
nm0001533	Meat Loaf	1947	2022	music_artist,actor,producer	tt0073629,tt0105793,tt0137523,tt0227984
nm0001535	Dale Midkiff	1959	\N	actor,producer,soundtrack	tt0098084,tt0345591,tt0132910,tt0106154
nm0001538	Jonny Lee Miller	1972	\N	actor,director,producer	tt0297284,tt0402022,tt0178737,tt0113243
nm0001539	Hayley Mills	1946	\N	actress,soundtrack,archive_footage	tt0055277,tt0054195,tt0053361,tt0059793
nm0001542	Jay Mohr	1970	\N	actor,writer,producer	tt0139239,tt0116695,tt0223897,tt0180052
nm0001562	Kathy Najimy	1957	\N	actress,producer,writer	tt0105417,tt0107120,tt0118375,tt0108147
nm0001572	Danny Nucci	1968	\N	actor,director,writer	tt0120338,tt0112740,tt0117500,tt0106246
nm0001574	Michael O'Keefe	1955	\N	actor,director,soundtrack	tt0080487,tt0079239,tt0465538,tt0237572
nm0001579	Edward James Olmos	1947	\N	actor,producer,director	tt0407362,tt0120094,tt0094027,tt0083658
nm0001584	Miranda Otto	1967	\N	actress,producer,soundtrack	tt0167260,tt0167261,tt10638522,tt0120863
nm0001586	Joanna Pacula	1957	\N	actress	tt0108358,tt0085615,tt0095454,tt0100114
nm0001595	Michael Paré	1958	\N	actor,producer,director	tt0088194,tt0159097,tt1838544,tt0119313
nm0001597	Mandy Patinkin	1952	\N	actor,producer,miscellaneous	tt1796960,tt0094631,tt0093779,tt0099422
nm0001598	Robert Patrick	1958	\N	actor,producer,archive_footage	tt0103064,tt0106912,tt0133751,tt0419946
nm0001601	David Paymer	1954	\N	actor,director,producer	tt0113161,tt0120202,tt0112346,tt0385267
nm0001605	Amanda Peet	1972	\N	actress,writer,producer	tt1190080,tt0391304,tt0190138,tt0309698
nm0001611	Max Perlich	1968	\N	actor,miscellaneous,archive_footage	tt0115639,tt0106582,tt0097240,tt0091042
nm0001612	Matthew Perry	1969	2023	actor,producer,writer	tt0108778,tt0485842,tt0190138,tt0327247
nm0001616	Mekhi Phifer	1974	\N	actor,producer,director	tt0108757,tt0322589,tt0363547,tt0298203
nm0001617	Lou Diamond Phillips	1962	\N	actor,director,writer	tt0115956,tt0096487,tt0120609,tt0094027
nm0001624	Oliver Platt	1960	\N	actor,producer,miscellaneous	tt0108333,tt1190080,tt0139414,tt0182789
nm0001625	Amanda Plummer	1957	\N	actress,writer,archive_footage	tt0110912,tt2190165,tt0101889,tt8806524
nm0001632	Teri Polo	1969	\N	actress,archive_footage	tt0212338,tt0115571,tt0290002,tt0970866
nm0001634	CCH Pounder	1952	\N	actress,producer,archive_footage	tt0286486,tt0499549,tt1538403,tt1148204
nm0001638	Jürgen Prochnow	1941	\N	actor,miscellaneous,producer	tt0087182,tt0082096,tt0113492,tt0116209
nm0001644	Aidan Quinn	1959	\N	actor,producer,director	tt0110322,tt0089017,tt0091530,tt0117039
nm0001648	Charlotte Rampling	1946	\N	actress,miscellaneous,camera_department	tt3544082,tt0324133,tt1527186,tt15239678
nm0001650	Michael Rapaport	1970	\N	actor,director,producer	tt0149261,tt0108399,tt0115639,tt0216216
nm0001652	John Ratzenberger	1947	\N	actor,director,writer	tt0083399,tt1453405,tt0114709,tt0317219
nm0001664	James Remar	1953	\N	actor,make_up_department,soundtrack	tt0420896,tt33043892,tt15398776,tt19244304
nm0001667	Jonathan Rhys Meyers	1977	\N	actor,producer,soundtrack	tt3300980,tt2306299,tt0758790,tt0437714
nm0001669	Miranda Richardson	1958	\N	actress,producer,soundtrack	tt0162661,tt0104036,tt0278731,tt0274558
nm0001679	Mark Rolston	1956	\N	actor,sound_department,writer	tt0111161,tt0090605,tt0407887,tt0120812
nm0001688	Alan Ruck	1956	\N	actor,soundtrack,archive_footage	tt0111257,tt0117998,tt0091042,tt0111280
nm0001692	Ken Russell	1927	2011	director,writer,actor	tt0066993,tt0066858,tt0073812,tt0080360
nm0001694	Meredith Salenger	1970	\N	actress,producer,miscellaneous	tt0089385,tt0097236,tt0095736,tt0139414
nm0001696	Julian Sands	1958	2023	actor,assistant_director,soundtrack	tt0091867,tt0102511,tt0098622,tt0288045
nm0001697	Chris Sarandon	1942	\N	actor,soundtrack,producer	tt0107688
nm0001698	John Savage	\N	\N	actor,producer,production_department	tt0120863,tt0077416,tt0079261,tt0091886
nm0001701	Devon Sawa	1978	\N	actor,producer,director	tt0195714,tt0138510,tt0114011,tt0110364
nm0001711	Annabella Sciorra	1960	\N	actress,producer,archive_footage	tt0104389,tt0102175
nm0001714	Campbell Scott	1961	\N	actor,producer,director	tt0115678,tt0299117,tt0105415,tt1872181
nm0001717	Kyle Secor	1957	\N	actor,director,archive_footage	tt0106028,tt0101587,tt0109676,tt0102945
nm0001718	Kyra Sedgwick	1965	\N	actress,producer,director	tt0458253,tt0117333,tt0361127,tt0114496
nm0001720	Ivan Sergei	1971	\N	actor,director,writer	tt0120777,tt0207889,tt0284718,tt7335154
nm0001724	Tony Shalhoub	1953	\N	actor,producer,director	tt0312172,tt0243133,tt0177789,tt0120912
nm0001728	Wallace Shawn	1943	\N	actor,writer,producer	tt0082783,tt0093779,tt0112697,tt0317705
nm0001729	Craig Sheffer	1960	\N	actor,producer,director	tt0105265,tt0100260,tt0106912,tt0094006
nm0001732	Cybill Shepherd	1950	\N	actress,producer,writer	tt0111932,tt0088571,tt0067328,tt0075314
nm0001734	Armin Shimerman	1949	\N	actor,writer,soundtrack	tt0106145,tt0091209,tt1094581,tt1430111
nm0001737	Martin Short	1950	\N	actor,writer,producer	tt0093260,tt0452681,tt1791528,tt0101862
nm0001738	Jonathan Silverman	1966	\N	actor,miscellaneous,producer	tt0098627,tt0090774,tt1870372,tt0108539
nm0001751	Jimmy Smits	1955	\N	actor,producer,soundtrack	tt0121766,tt0106079,tt1321510,tt3748528
nm0001767	Imelda Staunton	1956	\N	actress,soundtrack,archive_footage	tt0383694,tt0373889,tt3169706,tt0138097
nm0001770	Fisher Stevens	1963	\N	actor,producer,director	tt0091949,tt0096101,tt0113243,tt0108255
nm0001772	Patrick Stewart	1940	\N	actor,producer,director	tt3315342,tt0117731,tt0120844,tt0092455
nm0001780	Peter Stormare	1953	\N	actor,writer,producer	tt0116282,tt0168629,tt0355295,tt0360486
nm0001786	George Takei	1937	\N	actor,miscellaneous,writer	tt0060028,tt0102975,tt0084726,tt0088170
nm0001795	Jonathan Taylor Thomas	1981	\N	actor,director,miscellaneous	tt0101120,tt0110357,tt0112302,tt0115472
nm0001796	Richard Thomas	1951	\N	actor,director,producer	tt0068149,tt0080421,tt0099864,tt0107178
nm0001797	Rachel Ticotin	1958	\N	actress,production_department,miscellaneous	tt0100802,tt0118880,tt0106856,tt0328107
nm0001802	Nancy Travis	1961	\N	actress,producer,soundtrack	tt0108174,tt0098966,tt0108473,tt0866437
nm0001803	Danny Trejo	1944	\N	actor,producer,miscellaneous	tt0985694,tt0116367,tt1424381,tt2002718
nm0001806	John Turturro	1957	\N	actor,writer,producer	tt2258345,tt0101410,tt0190590,tt0110932
nm0001807	Cicely Tyson	1924	2021	actress,producer,soundtrack	tt1454029,tt0422093,tt0101921,tt0069303
nm0001808	Tracey Ullman	1959	\N	actress,writer,producer	tt0092469,tt0196216,tt0109348,tt0107977
nm0001816	Robert Vaughn	1932	2016	actor,director,archive_footage	tt0054047,tt0062765,tt0057765,tt0086393
nm0001822	Robert Wagner	1930	\N	actor,producer,soundtrack	tt0072308,tt0295178,tt0118655,tt0106770
nm0001828	Melora Walters	1960	\N	actress,director,writer	tt0175880,tt0118749,tt0097165,tt0289879
nm0001830	Sophie Ward	1964	\N	actress,soundtrack,archive_footage	tt0090357,tt1169809,tt1229822,tt0104181
nm0001831	David Warner	1941	2022	actor,producer,soundtrack	tt0102975,tt0084827,tt0120338,tt0113409
nm0001835	Carl Weathers	1948	2024	actor,director,producer	tt0075148,tt0093773,tt0116483,tt0084602
nm0001836	Steven Weber	1961	\N	actor,producer,writer	tt0118460,tt0112896,tt0105414,tt0093137
nm0001840	Ming-Na Wen	1963	\N	actress,soundtrack,archive_footage	tt0120762,tt2364582,tt0111301,tt0173840
nm0001844	Frank Whaley	1963	\N	actor,director,writer	tt0115759,tt0110912,tt0452702,tt0101761
nm0001845	Forest Whitaker	1961	\N	actor,producer,director	tt0455590,tt1327773,tt0185183,tt1825683
nm0001848	Dianne Wiest	1948	\N	actress,soundtrack,archive_footage	tt0115685,tt0109348,tt0091167,tt0099487
nm0001849	Kathleen Wilhoite	1964	\N	actress,music_department,composer	tt0119051,tt0098206,tt0109456,tt0106912
nm0001850	Billy Dee Williams	1937	\N	actor,writer,soundtrack	tt0086190,tt0080684,tt4116284,tt2527338
nm0001851	JoBeth Williams	1948	\N	actress,producer,director	tt0084516,tt0085244,tt0091778,tt0079417
nm0001852	Treat Williams	1951	2023	actor,director,producer	tt0118956,tt0079261,tt0117331,tt0114660
nm0001853	Vanessa Williams	1963	\N	actress,producer,miscellaneous	tt0805669,tt0162650,tt0116213,tt0410975
nm0001854	Rita Wilson	1956	\N	actress,producer,director	tt0116705,tt0108160,tt0163187,tt0114011
nm0001855	Tom Wilson	1959	\N	actor,writer,producer	tt0099088,tt0088763,tt0096874,tt2404463
nm0001858	Mare Winningham	1959	\N	actress,soundtrack,archive_footage	tt0090060,tt2431286,tt0098536,tt0097889
nm0001860	Alicia Witt	1975	\N	actress,music_department,producer	tt0087182,tt0411061,tt0146336,tt0408985
nm0001864	Noah Wyle	1971	\N	actor,producer,director	tt0108757,tt0246578,tt0104257,tt1146438
nm0001865	Amy Yasbeck	1962	\N	actress,archive_footage	tt0110475,tt0107977,tt0100405,tt0100419
nm0001868	Michael York	1942	\N	actor,producer,production_department	tt0074812,tt0068327,tt0063518,tt0145660
nm0001876	Catherine Zeta-Jones	1969	\N	actress,producer,soundtrack	tt0299658,tt0120746,tt0181865,tt0137494
nm0001882	Olivia d'Abo	1969	\N	actress,music_department,miscellaneous	tt0087078,tt0107843,tt2527338,tt2027128
nm0001909	Björn Andrésen	1955	2025	actor,soundtrack,archive_footage	tt8772262,tt4600502,tt0067445,tt0065955
nm0001923	Margaret Avery	1944	\N	actress,producer,soundtrack	tt0088939,tt0070355,tt2345481,tt0094770
nm0001933	Geoffrey Bayldon	1924	2017	actor,archive_footage	tt0061452,tt0063881,tt0051994,tt0056751
nm0001959	Corinne Bohrer	1958	\N	actress,archive_footage	tt0093756,tt0098798,tt0212815,tt0412253
nm0001972	Richard Briers	1934	2013	actor,soundtrack,archive_footage	tt0075511,tt0107616,tt0316396,tt0078480
nm0001974	Blair Brown	1947	\N	actress,director,producer	tt0092336,tt0080360,tt0186566,tt0138304
nm0001990	Elpidia Carrillo	1961	\N	actress,producer,director	tt0093773,tt0091886,tt0420015,tt0100403
nm0001993	Vincent Cassel	1966	\N	actor,producer,miscellaneous	tt0947798,tt0411272,tt0113247,tt1259014
nm0002004	Sarita Choudhury	1966	\N	actress,producer,archive_footage	tt0452637,tt0120787,tt1951266,tt1951265
nm0002062	Kathryn Erbe	1965	\N	actress,miscellaneous	tt0164181,tt0275140,tt0103241,tt0109520
nm0002064	Giancarlo Esposito	1958	\N	music_department,actor,miscellaneous	tt0903747,tt0114814,tt3040964,tt0097216
nm0002077	Dexter Fletcher	1966	\N	director,actor,producer	tt15326988,tt2066051,tt1727824,tt1083452
nm0002099	Henry Gibson	1935	2009	actor,soundtrack,archive_footage	tt0073440,tt0080455,tt0175880,tt0093260
nm0002103	Julian Glover	1935	\N	actor,soundtrack,archive_footage	tt0097576,tt0082398,tt0080684,tt0332452
nm0002109	Faye Grant	1957	\N	actress,soundtrack,archive_footage	tt1046163,tt0086822,tt0085106,tt0086823
nm0002117	Paul Guilfoyle	\N	\N	actor,producer,archive_footage	tt0119488,tt0118571,tt5853176,tt0119942
nm0002122	Harry Hamlin	1951	\N	actor,producer,writer	tt0082186,tt0090466,tt0077952,tt0804503
nm0002124	Melora Hardin	1967	\N	actress,director,producer	tt0974661,tt1114677,tt0386676,tt0988595
nm0002126	Dorian Harewood	1950	\N	actor,soundtrack,archive_footage	tt0093058,tt0117705,tt0114576,tt0398712
nm0002128	Tess Harper	1950	\N	actress,archive_footage	tt0477348,tt0086423,tt0090886,tt0119395
nm0002139	Judd Hirsch	1935	\N	actor,miscellaneous,producer	tt0077089,tt14208870,tt0116629,tt0268978
nm0002142	Sandrine Holt	1972	\N	actress,archive_footage	tt30459041,tt1856010,tt3032476,tt1796960
nm0002235	Mike Hagerty	1954	2022	actor,soundtrack	tt0093693,tt0120179,tt0141369,tt0105793
nm0002242	Anthony Valentine	1939	2015	actor,soundtrack,archive_footage	tt0103411,tt0061238,tt1356323,tt0424417
nm0002245	Tzi Ma	\N	\N	actor,producer,archive_footage	tt4566758,tt0258068,tt2543164,tt8902948
nm0002246	Harry Van Gorkum	\N	\N	actor,miscellaneous,writer	tt1538403,tt0838232,tt0314353,tt0313911
nm0002262	J.P. Manoux	\N	\N	actor,director,miscellaneous	tt0340281,tt0356150,tt1759761,tt0108757
nm0002326	Al Sapienza	\N	\N	actor,producer,stunts	tt0141842,tt1856010,tt1632701,tt9288030
nm0002343	Adrian G. Griffiths	1964	\N	actor,stunts,director	tt0822854,tt3385516,tt0458525,tt0118480
nm0002350	Jim Meskimen	1959	\N	actor,animation_department,miscellaneous	tt0170016,tt31937680,tt14186672,tt1266020
nm0002604	Robert Blanche	1962	2020	actor,writer,producer	tt0203019,tt0259153,tt5891062,tt1830617
nm0002670	Trevor Black	\N	\N	actor,producer	tt30796986,tt5348176,tt7909970,tt0118178
nm0002801	Ashley Edner	1990	\N	actress,miscellaneous,production_department	tt0145487,tt0315983,tt2660888,tt7668870
nm0002878	Ric Sarabia	1959	\N	actor	tt7668870,tt3986820,tt2361317,tt0824747
nm0002936	Kristina Anapau	1979	\N	actress,producer,writer	tt0947798,tt0844441,tt1830617,tt0391891
nm0003067	Sebastian Roché	\N	\N	actor,writer,director	tt18335752,tt1740299,tt8415836,tt3655448
nm0003078	Roger Cross	\N	\N	actor,producer,writer	tt8593252,tt1954347,tt4159076,tt0951216
nm0003082	Bailey Chase	\N	\N	actor,producer,archive_footage	tt1836037,tt33484648,tt0830900,tt0118276
nm0003244	Jordi Mollà	1968	\N	actor,writer,director	tt1411250,tt0172156,tt3014866,tt0221027
nm0003405	Nathan Anderson	\N	\N	actor,editor,sound_department	tt11231226,tt8861802,tt0804503,tt0379060
nm0003493	Steve Tom	1953	\N	actor	tt1936532,tt2096672,tt1556078,tt0369179
nm0003595	Corey Klemow	1970	\N	actor,art_department,casting_department	tt0203940,tt0162065,tt1954612,tt14069588
nm0003620	Kevin Smith	1970	\N	producer,actor,writer	tt0109445,tt0118842,tt0424345,tt0120655
nm0003728	Owen Roe	1959	\N	actor	tt0117039,tt0332658,tt0411195,tt0319938
nm0003779	Alessandra Torresani	1987	\N	actress,producer	tt1682940,tt0799862,tt0851851,tt1844624
nm0003799	Shane Daly	1966	\N	actor,miscellaneous	tt0165710,tt0482527,tt0242445,tt1650554
nm0003817	Michael Clarke Duncan	1957	2012	actor,producer,soundtrack	tt0120689,tt0401792,tt0120591,tt0190138
nm0004051	Brian Cox	1946	\N	actor,producer,director	tt7660850,tt0332452,tt0290334,tt0268126
nm0004093	Travis Davis	1968	2009	actor,director,producer	tt1160368,tt0758746,tt0443454,tt0491117
nm0004112	Mark Frost	1968	\N	actor,archive_sound	tt4348012,tt0223268,tt3636060,tt1250890
nm0004127	David McKail	1938	2021	actor,archive_footage	tt0458339,tt0108967,tt0408236,tt1109624
nm0004137	Tia Texada	\N	\N	actress	tt0460690,tt0197182
nm0004248	Georges Corraface	1952	\N	actor,producer,writer	tt0097810,tt0378897,tt0116225,tt0246268
nm0004284	Cristine Rose	1951	\N	actress,archive_footage	tt0207201,tt0813715,tt0092455,tt0364845
nm0004286	Clifton Collins Jr.	1970	\N	actor,producer,director	tt0796366,tt0379725,tt0181865,tt0765010
nm0004349	Kam Heskin	1973	\N	actress,soundtrack	tt0327643,tt0264464,tt0366920,tt0133152
nm0004395	Adam Scott	1973	\N	actor,producer,director	tt1266020,tt11280740,tt1073507,tt0838283
nm0004456	Clare Kramer	1974	\N	producer,actress,writer	tt0204946,tt0292644,tt0119360,tt0337953
nm0004517	Jason Alexander	1959	\N	actor,writer,producer	tt0098904,tt0116583,tt0100405,tt0106598
nm0004692	Mark Addy	1964	\N	actor,music_department,producer	tt0119164,tt0183790,tt0158622,tt0955308
nm0004696	Buzz Aldrin	1930	\N	actor,miscellaneous,camera_department	tt1399103,tt1872220,tt8760684,tt0898266
nm0004697	Erika Alexander	1969	\N	actress,producer,director	tt5052448,tt0106056,tt10310096,tt0453467
nm0004710	Naveen Andrews	1969	\N	actor,archive_footage	tt0116209,tt1077258,tt0411008,tt1758595
nm0004719	Jennifer Aspen	1973	\N	actress,producer,writer	tt0419984,tt0247082,tt0413573,tt1327801
nm0004724	Christine Baranski	1952	\N	actress,producer,soundtrack	tt0795421,tt0299658,tt2180411,tt6911608
nm0004729	Michael Beach	1963	\N	actor,producer,archive_footage	tt11712058,tt16358384,tt13207736,tt1477834
nm0004730	Orson Bean	1928	2020	actor,writer,soundtrack	tt0120601,tt0093260,tt0077687,tt0103405
nm0004731	Garcelle Beauvais	1966	\N	actress,producer,writer	tt2250912,tt1907668,tt3507138
nm0004735	James Van Der Beek	1977	2026	actor,music_department,writer	tt0118300,tt0139699,tt0292644,tt6390538
nm0004736	Jason Behr	1973	\N	actor,soundtrack,archive_footage	tt0201391,tt0391198,tt0372873,tt0461703
nm0004738	Catherine Bell	1968	\N	actress,producer,script_department	tt0315327,tt0452573,tt0110490,tt1105729
nm0004740	Bill Bellamy	1965	\N	actor,producer,writer	tt14972114,tt7942794
nm0004743	Gil Bellows	1967	\N	actor,producer,director	tt4687882,tt0111161,tt0110395,tt8594276
nm0004748	Julie Benz	1972	\N	actress,producer,soundtrack	tt0773262,tt1600194,tt2189221,tt0462499
nm0004749	Emily Bergl	1975	\N	actress,producer,soundtrack	tt0144814,tt0289830,tt2334873,tt0244365
nm0004755	Jason Biggs	1978	\N	actor,producer,director	tt0163651,tt0252866,tt0217630,tt1605630
nm0004770	David Boreanaz	1969	\N	actor,producer,director	tt0162065,tt0460627,tt0242998,tt0118276
nm0004773	Lisa Brenner	\N	\N	actress,producer,writer	tt0187393,tt7250378,tt17371078,tt27924837
nm0004783	Ryan Browning	1974	\N	actor	tt0245891,tt0261992,tt0118276,tt0366709
nm0004786	Brooke Burns	1978	\N	actress,soundtrack,archive_footage	tt1327788,tt0256380,tt0096542,tt1640571
nm0004787	Saffron Burrows	1972	\N	actress,director,writer	tt7335184,tt3502172,tt0200465,tt0332452
nm0004790	Scott Caan	1976	\N	actor,writer,producer	tt0240772,tt0496806,tt0187078,tt0139699
nm0004800	Jessica Capshaw	1976	\N	actress,miscellaneous,soundtrack	tt0242998,tt9866072,tt0413573,tt0181689
nm0004801	Nestor Carbonell	1967	\N	actor,director,writer	tt0468569,tt1345836,tt0411008,tt2188671
nm0004802	Linda Cardellini	1975	\N	actress,producer,soundtrack	tt0267913,tt0388795,tt2395427,tt0108757
nm0004804	Drew Carey	1958	\N	producer,actor,writer	tt0111945,tt0358082,tt0810913,tt0106598
nm0004806	Charisma Carpenter	\N	\N	actress,producer,miscellaneous	tt0162065,tt0118276,tt0412253,tt1320253
nm0004817	Matt Cedeño	1973	\N	actor,archive_footage	tt3281796,tt3843168,tt2226342
nm0004820	Morris Chestnut	1969	\N	actor,producer,director	tt1650554,tt1911644,tt0168501,tt0114781
nm0004829	Spencer Treat Clark	1987	\N	actor,producer,archive_footage	tt5574490,tt2364582,tt0327056,tt0172495
nm0004830	Tamara Clatterbuck	\N	\N	actress	tt0452046,tt0069658,tt0058796,tt0117603
nm0004844	Dan Cortese	1967	\N	actor,soundtrack,director	tt13623608,tt0118506,tt12197698,tt0321018
nm0004846	Marisa Coughlan	1974	\N	actress,writer,producer	tt0240515,tt0247745,tt0133046,tt0265591
nm0004861	Josie Davis	\N	\N	actress,producer,writer	tt38594642,tt36984946,tt29168943,tt0086681
