tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0533392	tvEpisode	Bad Girls	Bad Girls	0	1999	\N	60	Action,Adventure,Drama
tt0533393	tvEpisode	Band Candy	Band Candy	0	1998	\N	60	Action,Adventure,Drama
tt0533394	tvEpisode	Bargaining: Part 1	Bargaining: Part 1	0	2001	\N	43	Action,Adventure,Drama
tt0533395	tvEpisode	Bargaining: Part 2	Bargaining: Part 2	0	2001	\N	60	Action,Adventure,Drama
tt0533396	tvEpisode	Beauty and the Beasts	Beauty and the Beasts	0	1998	\N	60	Action,Adventure,Drama
tt0533397	tvEpisode	Becoming: Part 1	Becoming: Part 1	0	1998	\N	60	Action,Adventure,Drama
tt0533398	tvEpisode	Becoming: Part 2	Becoming: Part 2	0	1998	\N	44	Action,Adventure,Drama
tt0533399	tvEpisode	Beer Bad	Beer Bad	0	1999	\N	60	Action,Adventure,Drama
tt0533400	tvEpisode	Beneath You	Beneath You	0	2002	\N	41	Action,Adventure,Drama
tt0533401	tvEpisode	Bewitched, Bothered and Bewildered	Bewitched, Bothered and Bewildered	0	1998	\N	60	Action,Adventure,Drama
tt0533402	tvEpisode	Blood Ties	Blood Ties	0	2001	\N	60	Action,Adventure,Drama
tt0533403	tvEpisode	Bring on the Night	Bring on the Night	0	2002	\N	42	Action,Adventure,Drama
tt0533404	tvEpisode	Buffy vs. Dracula	Buffy vs. Dracula	0	2000	\N	42	Action,Adventure,Drama
tt0533405	tvEpisode	Checkpoint	Checkpoint	0	2001	\N	60	Action,Adventure,Drama
tt0533406	tvEpisode	Choices	Choices	0	1999	\N	43	Action,Adventure,Drama
tt0533407	tvEpisode	Chosen	Chosen	0	2003	\N	43	Action,Adventure,Drama
tt0533408	tvEpisode	Consequences	Consequences	0	1999	\N	60	Action,Adventure,Drama
tt0533409	tvEpisode	Conversations with Dead People	Conversations with Dead People	0	2002	\N	42	Action,Adventure,Drama
tt0533410	tvEpisode	Crush	Crush	0	2001	\N	60	Action,Adventure,Drama
tt0533411	tvEpisode	Dead Man's Party	Dead Man's Party	0	1998	\N	44	Action,Adventure,Drama
tt0533412	tvEpisode	Dead Things	Dead Things	0	2002	\N	60	Action,Adventure,Drama
tt0533413	tvEpisode	Dirty Girls	Dirty Girls	0	2003	\N	41	Action,Adventure,Drama
tt0533414	tvEpisode	Doomed	Doomed	0	2000	\N	60	Action,Adventure,Drama
tt0533415	tvEpisode	Doppelgangland	Doppelgangland	0	1999	\N	60	Action,Adventure,Drama
tt0533416	tvEpisode	Doublemeat Palace	Doublemeat Palace	0	2002	\N	60	Action,Adventure,Drama
tt0533417	tvEpisode	Earshot	Earshot	0	1999	\N	60	Action,Adventure,Drama
tt0533418	tvEpisode	Empty Places	Empty Places	0	2003	\N	42	Action,Adventure,Drama
tt0533419	tvEpisode	End of Days	End of Days	0	2003	\N	41	Action,Adventure,Drama
tt0533420	tvEpisode	Enemies	Enemies	0	1999	\N	60	Action,Adventure,Drama
tt0533421	tvEpisode	Entropy	Entropy	0	2002	\N	42	Action,Adventure,Drama
tt0533422	tvEpisode	Faith, Hope & Trick	Faith, Hope & Trick	0	1998	\N	45	Action,Adventure,Drama
tt0533423	tvEpisode	Family	Family	0	2000	\N	60	Action,Adventure,Drama
tt0533424	tvEpisode	Fear Itself	Fear Itself	0	1999	\N	60	Action,Adventure,Drama
tt0533425	tvEpisode	First Date	First Date	0	2003	\N	42	Action,Adventure,Drama
tt0533426	tvEpisode	Flooded	Flooded	0	2001	\N	42	Action,Adventure,Drama
tt0533427	tvEpisode	Fool for Love	Fool for Love	0	2000	\N	60	Action,Adventure,Drama
tt0533428	tvEpisode	Forever	Forever	0	2001	\N	60	Action,Adventure,Drama
tt0533429	tvEpisode	Get It Done	Get It Done	0	2003	\N	41	Action,Adventure,Drama
tt0533430	tvEpisode	Gingerbread	Gingerbread	0	1999	\N	60	Action,Adventure,Drama
tt0533431	tvEpisode	Go Fish	Go Fish	0	1998	\N	60	Action,Adventure,Drama
tt0533432	tvEpisode	Gone	Gone	0	2002	\N	60	Action,Adventure,Drama
tt0533433	tvEpisode	Goodbye Iowa	Goodbye Iowa	0	2000	\N	60	Action,Adventure,Drama
tt0533434	tvEpisode	Graduation Day: Part 1	Graduation Day: Part 1	0	1999	\N	60	Action,Adventure,Drama
tt0533435	tvEpisode	Graduation Day: Part 2	Graduation Day: Part 2	0	1999	\N	60	Action,Adventure,Drama
tt0533436	tvEpisode	Grave	Grave	0	2002	\N	42	Action,Adventure,Drama
tt0533437	tvEpisode	Halloween	Halloween	0	1997	\N	44	Action,Adventure,Drama
tt0533438	tvEpisode	Hell's Bells	Hell's Bells	0	2002	\N	60	Action,Adventure,Drama
tt0533439	tvEpisode	Help	Help	0	2002	\N	42	Action,Adventure,Drama
tt0533440	tvEpisode	Helpless	Helpless	0	1999	\N	60	Action,Adventure,Drama
tt0533441	tvEpisode	Him	Him	0	2002	\N	42	Action,Adventure,Drama
tt0533442	tvEpisode	Homecoming	Homecoming	0	1998	\N	60	Action,Adventure,Drama
tt0533443	tvEpisode	Hush	Hush	0	1999	\N	43	Action,Adventure,Drama
tt0533444	tvEpisode	I Only Have Eyes for You	I Only Have Eyes for You	0	1998	\N	60	Action,Adventure,Drama
tt0533445	tvEpisode	I, Robot... You, Jane	I, Robot... You, Jane	0	1997	\N	45	Action,Adventure,Drama
tt0533446	tvEpisode	I Was Made to Love You	I Was Made to Love You	0	2001	\N	60	Action,Adventure,Drama
tt0533447	tvEpisode	Inca Mummy Girl	Inca Mummy Girl	0	1997	\N	44	Action,Adventure,Drama
tt0533448	tvEpisode	Innocence	Innocence	0	1998	\N	60	Action,Adventure,Drama
tt0533449	tvEpisode	Intervention	Intervention	0	2001	\N	60	Action,Adventure,Drama
tt0533450	tvEpisode	Into the Woods	Into the Woods	0	2000	\N	60	Action,Adventure,Drama
tt0533451	tvEpisode	Killed by Death	Killed by Death	0	1998	\N	60	Action,Adventure,Drama
tt0533452	tvEpisode	Lessons	Lessons	0	2002	\N	41	Action,Adventure,Drama
tt0533453	tvEpisode	Lie to Me	Lie to Me	0	1997	\N	45	Action,Adventure,Drama
tt0533454	tvEpisode	Lies My Parents Told Me	Lies My Parents Told Me	0	2003	\N	42	Action,Adventure,Drama
tt0533455	tvEpisode	Life Serial	Life Serial	0	2001	\N	60	Action,Adventure,Drama
tt0533456	tvEpisode	Listening to Fear	Listening to Fear	0	2000	\N	60	Action,Adventure,Drama
tt0533457	tvEpisode	Living Conditions	Living Conditions	0	1999	\N	42	Action,Adventure,Drama
tt0533458	tvEpisode	Lovers Walk	Lovers Walk	0	1998	\N	60	Action,Adventure,Drama
tt0533459	tvEpisode	Never Kill a Boy on the First Date	Never Kill a Boy on the First Date	0	1997	\N	43	Action,Adventure,Drama
tt0533460	tvEpisode	Never Leave Me	Never Leave Me	0	2002	\N	40	Action,Adventure,Drama
tt0533461	tvEpisode	New Moon Rising	New Moon Rising	0	2000	\N	60	Action,Adventure,Drama
tt0533462	tvEpisode	Nightmares	Nightmares	0	1997	\N	45	Action,Adventure,Drama
tt0533463	tvEpisode	No Place Like Home	No Place Like Home	0	2000	\N	60	Action,Adventure,Drama
tt0533464	tvEpisode	Normal Again	Normal Again	0	2002	\N	60	Action,Adventure,Drama
tt0533465	tvEpisode	Older and Far Away	Older and Far Away	0	2002	\N	60	Action,Adventure,Drama
tt0533466	tvEpisode	Once More, with Feeling	Once More, with Feeling	0	2001	\N	50	Action,Adventure,Drama
tt0533467	tvEpisode	Out of Mind, Out of Sight	Out of Mind, Out of Sight	0	1997	\N	45	Action,Adventure,Drama
tt0533468	tvEpisode	Out of My Mind	Out of My Mind	0	2000	\N	60	Action,Adventure,Drama
tt0533469	tvEpisode	Pangs	Pangs	0	1999	\N	43	Action,Adventure,Drama
tt0533470	tvEpisode	Passion	Passion	0	1998	\N	60	Action,Adventure,Drama
tt0533471	tvEpisode	Phases	Phases	0	1998	\N	60	Action,Adventure,Drama
tt0533472	tvEpisode	Potential	Potential	0	2003	\N	41	Action,Adventure,Drama
tt0533473	tvEpisode	Primeval	Primeval	0	2000	\N	60	Action,Adventure,Drama
tt0533474	tvEpisode	Prophecy Girl	Prophecy Girl	0	1997	\N	45	Action,Adventure,Drama
tt0533475	tvEpisode	Real Me	Real Me	0	2000	\N	60	Action,Adventure,Drama
tt0533476	tvEpisode	Reptile Boy	Reptile Boy	0	1997	\N	44	Action,Adventure,Drama
tt0533477	tvEpisode	Restless	Restless	0	2000	\N	60	Action,Adventure,Drama
tt0533478	tvEpisode	Revelations	Revelations	0	1998	\N	45	Action,Adventure,Drama
tt0533479	tvEpisode	Same Time, Same Place	Same Time, Same Place	0	2002	\N	42	Action,Adventure,Drama
tt0533480	tvEpisode	School Hard	School Hard	0	1997	\N	44	Action,Adventure,Drama
tt0533481	tvEpisode	Seeing Red	Seeing Red	0	2002	\N	42	Action,Adventure,Drama
tt0533482	tvEpisode	Selfless	Selfless	0	2002	\N	42	Action,Adventure,Drama
tt0533483	tvEpisode	Shadow	Shadow	0	2000	\N	60	Action,Adventure,Drama
tt0533484	tvEpisode	Showtime	Showtime	0	2003	\N	42	Action,Adventure,Drama
tt0533485	tvEpisode	Sleeper	Sleeper	0	2002	\N	41	Action,Adventure,Drama
tt0533486	tvEpisode	Smashed	Smashed	0	2001	\N	60	Action,Adventure,Drama
tt0533487	tvEpisode	Some Assembly Required	Some Assembly Required	0	1997	\N	44	Action,Adventure,Drama
tt0533488	tvEpisode	Something Blue	Something Blue	0	1999	\N	43	Action,Adventure,Drama
tt0533489	tvEpisode	Spiral	Spiral	0	2001	\N	43	Action,Adventure,Drama
tt0533490	tvEpisode	Storyteller	Storyteller	0	2003	\N	42	Action,Adventure,Drama
tt0533491	tvEpisode	Superstar	Superstar	0	2000	\N	60	Action,Adventure,Drama
tt0533492	tvEpisode	Surprise	Surprise	0	1998	\N	60	Action,Adventure,Drama
tt0533493	tvEpisode	Tabula Rasa	Tabula Rasa	0	2001	\N	42	Action,Adventure,Drama
tt0533494	tvEpisode	Teacher's Pet	Teacher's Pet	0	1997	\N	43	Action,Adventure,Drama
tt0533495	tvEpisode	Ted	Ted	0	1997	\N	45	Action,Adventure,Drama
tt0533496	tvEpisode	The Body	The Body	0	2001	\N	60	Action,Adventure,Drama
tt0533497	tvEpisode	The Dark Age	The Dark Age	0	1997	\N	45	Action,Adventure,Drama
tt0533498	tvEpisode	The Freshman	The Freshman	0	1999	\N	44	Action,Adventure,Drama
tt0533499	tvEpisode	The Gift	The Gift	0	2001	\N	44	Action,Adventure,Drama
tt0533500	tvEpisode	The Harsh Light of Day	The Harsh Light of Day	0	1999	\N	60	Action,Adventure,Drama
tt0533501	tvEpisode	The Harvest	The Harvest	0	1997	\N	45	Action,Adventure,Drama
tt0533502	tvEpisode	The I in Team	The I in Team	0	2000	\N	60	Action,Adventure,Drama
tt0533503	tvEpisode	The Initiative	The Initiative	0	1999	\N	43	Action,Adventure,Drama
tt0533504	tvEpisode	The Killer in Me	The Killer in Me	0	2003	\N	42	Action,Adventure,Drama
tt0533505	tvEpisode	The Pack	The Pack	0	1997	\N	45	Action,Adventure,Drama
tt0533506	tvEpisode	The Prom	The Prom	0	1999	\N	60	Action,Adventure,Drama
tt0533507	tvEpisode	The Puppet Show	The Puppet Show	0	1997	\N	45	Action,Adventure,Drama
tt0533508	tvEpisode	The Replacement	The Replacement	0	2000	\N	60	Action,Adventure,Drama
tt0533509	tvEpisode	The Weight of the World	The Weight of the World	0	2001	\N	43	Action,Adventure,Drama
tt0533510	tvEpisode	The Wish	The Wish	0	1998	\N	45	Action,Adventure,Drama
tt0533511	tvEpisode	The Yoko Factor	The Yoko Factor	0	2000	\N	60	Action,Adventure,Drama
tt0533512	tvEpisode	The Zeppo	The Zeppo	0	1999	\N	60	Action,Adventure,Drama
tt0533513	tvEpisode	This Year's Girl	This Year's Girl	0	2000	\N	60	Action,Adventure,Drama
tt0533514	tvEpisode	Touched	Touched	0	2003	\N	41	Action,Adventure,Drama
tt0533515	tvEpisode	Tough Love	Tough Love	0	2001	\N	60	Action,Adventure,Drama
tt0533516	tvEpisode	Triangle	Triangle	0	2001	\N	60	Action,Adventure,Drama
tt0533517	tvEpisode	Two to Go	Two to Go	0	2002	\N	41	Action,Adventure,Drama
tt0533519	tvEpisode	Villains	Villains	0	2002	\N	41	Action,Adventure,Drama
tt0533521	tvEpisode	What's My Line?: Part 1	What's My Line?: Part 1	0	1997	\N	60	Action,Adventure,Drama
tt0533522	tvEpisode	What's My Line?: Part 2	What's My Line?: Part 2	0	1997	\N	60	Action,Adventure,Drama
tt0533523	tvEpisode	When She Was Bad	When She Was Bad	0	1997	\N	45	Action,Adventure,Drama
tt0533524	tvEpisode	Where the Wild Things Are	Where the Wild Things Are	0	2000	\N	60	Action,Adventure,Drama
tt0533525	tvEpisode	Who Are You?	Who Are You?	0	2000	\N	60	Action,Adventure,Drama
tt0533526	tvEpisode	Wild at Heart	Wild at Heart	0	1999	\N	42	Action,Adventure,Drama
tt0533527	tvEpisode	Witch	Witch	0	1997	\N	45	Action,Adventure,Drama
tt0533528	tvEpisode	Wrecked	Wrecked	0	2001	\N	60	Action,Adventure,Drama
tt0542955	tvEpisode	About Face	About Face	0	2005	\N	46	Crime,Drama,Mystery
tt0542956	tvEpisode	Batter Up	Batter Up	0	2005	\N	46	Crime,Drama,Mystery
tt0542957	tvEpisode	Fantasy Date	Fantasy Date	0	2005	\N	45	Crime,Drama,Mystery
tt0542958	tvEpisode	Fatal Retraction	Fatal Retraction	0	2005	\N	45	Crime,Drama,Mystery
tt0542959	tvEpisode	Flashpoint	Flashpoint	0	2005	\N	46	Crime,Drama,Mystery
tt0542960	tvEpisode	Good Housekeeping	Good Housekeeping	0	2005	\N	46	Crime,Drama,Mystery
tt0542961	tvEpisode	L.A. Woman	L.A. Woman	0	2005	\N	46	Crime,Drama,Mystery
tt0542962	tvEpisode	Pilot	Pilot	0	2005	\N	53	Crime,Drama,Mystery
tt0542963	tvEpisode	Show Yourself	Show Yourself	0	2005	\N	46	Crime,Drama,Mystery
tt0542964	tvEpisode	Standards and Practices	Standards and Practices	0	2005	\N	50	Crime,Drama,Mystery
tt0542965	tvEpisode	The Big Picture	The Big Picture	0	2005	\N	45	Crime,Drama,Mystery
tt0542966	tvEpisode	The Butler Did It	The Butler Did It	0	2005	\N	46	Crime,Drama,Mystery
tt0542967	tvEpisode	You Are Here	You Are Here	0	2005	\N	45	Crime,Drama,Mystery
tt0543968	tvEpisode	Episode #1.1	Episode #1.1	0	1998	\N	49	Comedy,Drama,Romance
tt0543969	tvEpisode	Episode #1.2	Episode #1.2	0	1998	\N	49	Comedy,Drama,Romance
tt0543970	tvEpisode	Episode #1.3	Episode #1.3	0	1998	\N	49	Comedy,Drama,Romance
tt0543971	tvEpisode	Episode #1.4	Episode #1.4	0	1998	\N	50	Comedy,Drama,Romance
tt0543972	tvEpisode	Episode #1.5	Episode #1.5	0	1998	\N	49	Comedy,Drama,Romance
tt0543973	tvEpisode	Episode #1.6	Episode #1.6	0	1998	\N	50	Comedy,Drama,Romance
tt0543974	tvEpisode	Episode #2.1	Episode #2.1	0	1999	\N	48	Comedy,Drama,Romance
tt0543975	tvEpisode	Episode #2.2	Episode #2.2	0	1999	\N	48	Comedy,Drama,Romance
tt0543976	tvEpisode	Episode #2.3	Episode #2.3	0	1999	\N	48	Comedy,Drama,Romance
tt0543977	tvEpisode	Episode #2.4	Episode #2.4	0	1999	\N	48	Comedy,Drama,Romance
tt0543978	tvEpisode	Episode #2.5	Episode #2.5	0	1999	\N	48	Comedy,Drama,Romance
tt0543979	tvEpisode	Episode #2.6	Episode #2.6	0	1999	\N	48	Comedy,Drama,Romance
tt0543980	tvEpisode	Episode #3.1	Episode #3.1	0	2000	\N	47	Comedy,Drama,Romance
tt0543981	tvEpisode	Episode #3.2	Episode #3.2	0	2000	\N	47	Comedy,Drama,Romance
tt0543982	tvEpisode	Episode #3.3	Episode #3.3	0	2000	\N	47	Comedy,Drama,Romance
tt0543983	tvEpisode	Episode #3.4	Episode #3.4	0	2000	\N	47	Comedy,Drama,Romance
tt0543984	tvEpisode	Episode #3.5	Episode #3.5	0	2000	\N	47	Comedy,Drama,Romance
tt0543985	tvEpisode	Episode #3.6	Episode #3.6	0	2000	\N	48	Comedy,Drama,Romance
tt0543986	tvEpisode	Episode #3.7	Episode #3.7	0	2000	\N	48	Comedy,Drama,Romance
tt0543987	tvEpisode	Episode #3.8	Episode #3.8	0	2000	\N	48	Comedy,Drama,Romance
tt0543988	tvEpisode	Episode #4.1	Episode #4.1	0	2001	\N	47	Comedy,Drama,Romance
tt0543989	tvEpisode	Episode #4.2	Episode #4.2	0	2001	\N	47	Comedy,Drama,Romance
tt0543990	tvEpisode	Episode #4.3	Episode #4.3	0	2001	\N	48	Comedy,Drama,Romance
tt0543991	tvEpisode	Episode #4.4	Episode #4.4	0	2001	\N	47	Comedy,Drama,Romance
tt0543992	tvEpisode	Episode #4.5	Episode #4.5	0	2001	\N	47	Comedy,Drama,Romance
tt0543993	tvEpisode	Episode #4.6	Episode #4.6	0	2001	\N	47	Comedy,Drama,Romance
tt0543994	tvEpisode	Episode #4.7	Episode #4.7	0	2001	\N	48	Comedy,Drama,Romance
tt0543995	tvEpisode	Episode #4.8	Episode #4.8	0	2001	\N	72	Comedy,Drama,Romance
tt0543996	tvEpisode	Episode #5.1	Episode #5.1	0	2003	\N	73	Comedy,Drama,Romance
tt0543997	tvEpisode	Episode #5.2	Episode #5.2	0	2003	\N	74	Comedy,Drama,Romance
tt0543998	tvEpisode	Episode #5.3	Episode #5.3	0	2003	\N	76	Comedy,Drama,Romance
tt0543999	tvEpisode	Episode #5.4	Episode #5.4	0	2003	\N	76	Comedy,Drama,Romance
tt0549645	tvEpisode	Bed Time	Bed Time	0	2004	\N	29	Comedy,Romance
tt0549646	tvEpisode	Circus of the Epidurals	Circus of the Epidurals	0	2004	\N	29	Comedy,Romance
tt0549647	tvEpisode	Dressed	Dressed	0	2001	\N	30	Comedy,Romance
tt0549648	tvEpisode	Faithless	Faithless	0	2002	\N	30	Comedy,Romance
tt0549649	tvEpisode	Flushed	Flushed	0	2000	\N	30	Comedy,Romance
tt0549650	tvEpisode	Gotcha	Gotcha	0	2001	\N	29	Comedy,Romance
tt0549651	tvEpisode	Her Best Friend's Bottom	Her Best Friend's Bottom	0	2001	\N	29	Comedy,Romance
tt0549652	tvEpisode	Inferno	Inferno	0	2000	\N	29	Comedy,Romance
tt0549653	tvEpisode	Jane and the Truth Snake	Jane and the Truth Snake	0	2001	\N	29	Comedy,Romance
tt0549654	tvEpisode	My Dinner in Hell	My Dinner in Hell	0	2001	\N	29	Comedy,Romance
tt0549655	tvEpisode	Naked	Naked	0	2001	\N	30	Comedy,Romance
tt0549656	tvEpisode	Nightlines	Nightlines	0	2004	\N	29	Comedy,Romance
tt0549657	tvEpisode	9½ Minutes	9½ Minutes	0	2004	\N	30	Comedy,Romance
tt0549658	tvEpisode	9½ Months	9½ Months	0	2004	\N	30	Comedy,Romance
tt0549659	tvEpisode	Perhaps, Perhaps, Perhaps	Perhaps, Perhaps, Perhaps	0	2002	\N	29	Comedy,Romance
tt0549660	tvEpisode	Remember This	Remember This	0	2002	\N	30	Comedy,Romance
tt0549661	tvEpisode	Sex, Death & Nudity	Sex, Death & Nudity	0	2000	\N	30	Comedy,Romance
tt0549662	tvEpisode	Size Matters	Size Matters	0	2000	\N	28	Comedy,Romance
tt0549663	tvEpisode	Split	Split	0	2002	\N	30	Comedy,Romance
tt0549664	tvEpisode	The End of the Line	The End of the Line	0	2001	\N	30	Comedy,Romance
tt0549665	tvEpisode	The Freckle, the Key and the Couple Who Weren't	The Freckle, the Key and the Couple Who Weren't	0	2002	\N	29	Comedy,Romance
tt0549666	tvEpisode	The Girl with One Heart	The Girl with One Heart	0	2002	\N	30	Comedy,Romance
tt0549667	tvEpisode	The Girl with Two Breasts	The Girl with Two Breasts	0	2000	\N	29	Comedy,Romance
tt0549668	tvEpisode	The Man with Two Legs	The Man with Two Legs	0	2001	\N	29	Comedy,Romance
tt0549669	tvEpisode	The Melty Man Cometh	The Melty Man Cometh	0	2001	\N	29	Comedy,Romance
tt0549670	tvEpisode	The Naked Living Room	The Naked Living Room	0	2004	\N	28	Comedy,Romance
tt0549671	tvEpisode	Unconditional Sex	Unconditional Sex	0	2002	\N	30	Comedy,Romance
tt0550485	tvEpisode	Blood Hungry	Blood Hungry	0	2005	\N	42	Crime,Drama,Mystery
tt0550486	tvEpisode	Broken Mirror	Broken Mirror	0	2005	\N	42	Crime,Drama,Mystery
tt0550487	tvEpisode	Compulsion	Compulsion	0	2005	\N	42	Crime,Drama,Mystery
tt0550488	tvEpisode	Derailed	Derailed	0	2005	\N	42	Crime,Drama,Mystery
tt0550489	tvEpisode	Extreme Aggressor	Extreme Aggressor	0	2005	\N	42	Crime,Drama,Mystery
tt0550490	tvEpisode	L.D.S.K.	L.D.S.K.	0	2005	\N	42	Crime,Drama,Mystery
tt0550491	tvEpisode	Natural Born Killer	Natural Born Killer	0	2005	\N	42	Crime,Drama,Mystery
tt0550492	tvEpisode	Plain Sight	Plain Sight	0	2005	\N	42	Crime,Drama,Mystery
tt0550493	tvEpisode	Poison	Poison	0	2006	\N	42	Crime,Drama,Mystery
tt0550494	tvEpisode	The Popular Kids	The Popular Kids	0	2005	\N	60	Crime,Drama,Mystery
tt0550495	tvEpisode	The Fox	The Fox	0	2005	\N	42	Crime,Drama,Mystery
tt0550496	tvEpisode	Unfinished Business	Unfinished Business	0	2006	\N	42	Crime,Drama,Mystery
tt0550497	tvEpisode	What Fresh Hell?	What Fresh Hell?	0	2006	\N	42	Crime,Drama,Mystery
tt0550498	tvEpisode	Won't Get Fooled Again	Won't Get Fooled Again	0	2005	\N	43	Crime,Drama,Mystery
tt0579527	tvEpisode	Ariel	Ariel	0	2002	\N	43	Adventure,Sci-Fi
tt0579528	tvEpisode	Bushwhacked	Bushwhacked	0	2002	\N	44	Adventure,Sci-Fi
tt0579529	tvEpisode	Heart of Gold	Heart of Gold	0	2003	\N	42	Adventure,Sci-Fi
tt0579530	tvEpisode	Jaynestown	Jaynestown	0	2002	\N	44	Adventure,Sci-Fi
tt0579531	tvEpisode	Objects in Space	Objects in Space	0	2002	\N	44	Adventure,Sci-Fi
tt0579532	tvEpisode	Our Mrs. Reynolds	Our Mrs. Reynolds	0	2002	\N	44	Adventure,Sci-Fi
tt0579533	tvEpisode	Out of Gas	Out of Gas	0	2002	\N	44	Adventure,Sci-Fi
tt0579534	tvEpisode	Safe	Safe	0	2002	\N	43	Adventure,Sci-Fi
tt0579535	tvEpisode	Serenity	Serenity	0	2002	\N	86	Adventure,Sci-Fi
tt0579537	tvEpisode	Shindig	Shindig	0	2002	\N	44	Adventure,Sci-Fi
tt0579538	tvEpisode	The Message	The Message	0	2003	\N	44	Adventure,Sci-Fi
tt0579539	tvEpisode	The Train Job	The Train Job	0	2002	\N	42	Adventure,Sci-Fi
tt0579540	tvEpisode	Trash	Trash	0	2003	\N	44	Adventure,Sci-Fi
tt0579541	tvEpisode	War Stories	War Stories	0	2002	\N	43	Adventure,Sci-Fi
tt0585718	tvEpisode	The Press Conference	The Press Conference	0	1998	\N	26	Comedy,Sport
tt0585719	tvEpisode	A Management Course	A Management Course	0	1998	\N	27	Comedy,Sport
tt0585720	tvEpisode	A Conflict of Interest	A Conflict of Interest	0	1998	\N	27	Comedy,Sport
tt0585721	tvEpisode	Horse and Dream Team	Horse and Dream Team	0	1998	\N	27	Comedy,Sport
tt0585722	tvEpisode	Transport!	Transport!	0	1998	\N	27	Comedy,Sport
tt0585723	tvEpisode	Athletics Schedule	Athletics Schedule	0	1998	\N	25	Comedy,Sport
tt0585724	tvEpisode	Funding	Funding	0	1998	\N	25	Comedy,Sport
tt0585725	tvEpisode	Past Sports Stars and Gender	Past Sports Stars and Gender	0	1998	\N	26	Comedy,Sport
tt0585726	tvEpisode	Millennium Bug	Millennium Bug	0	1998	\N	26	Comedy,Sport
tt0585727	tvEpisode	Dead Man	Dead Man	0	1998	\N	26	Comedy,Sport
tt0585728	tvEpisode	Rural and Environment	Rural and Environment	0	1998	\N	26	Comedy,Sport
tt0585729	tvEpisode	J'Accuse	J'Accuse	0	1998	\N	27	Comedy,Sport
tt0585730	tvEpisode	Addressing the Troops	Addressing the Troops	0	2000	\N	26	Comedy,Sport
tt0585731	tvEpisode	100 Metre Track	100 Metre Track	0	1998	\N	26	Comedy,Sport
tt0585732	tvEpisode	In the Public Interest	In the Public Interest	0	2000	\N	26	Comedy,Sport
tt0585733	tvEpisode	Four Corners	Four Corners	0	2000	\N	27	Comedy,Sport
tt0585734	tvEpisode	IOC Man	IOC Man	0	2000	\N	27	Comedy,Sport
tt0585735	tvEpisode	Immigration	Immigration	0	2000	\N	27	Comedy,Sport
tt0585736	tvEpisode	Inquiry	Inquiry	0	2000	\N	27	Comedy,Sport
tt0585737	tvEpisode	Job Search	Job Search	0	2000	\N	26	Comedy,Sport
tt0585738	tvEpisode	Land Claim	Land Claim	0	2000	\N	27	Comedy,Sport
tt0585739	tvEpisode	Pommy Visitor	Pommy Visitor	0	2000	\N	28	Comedy,Sport
tt0585740	tvEpisode	Solar	Solar	0	2000	\N	27	Comedy,Sport
tt0585741	tvEpisode	Sponsor and Media Discontent	Sponsor and Media Discontent	0	2000	\N	27	Comedy,Sport
tt0585742	tvEpisode	Strike	Strike	0	2000	\N	27	Comedy,Sport
tt0585743	tvEpisode	The End	The End	0	2000	\N	26	Comedy,Sport
tt0590981	tvEpisode	2001 and a Bit	2001 and a Bit	0	1976	\N	\N	Comedy
tt0590982	tvEpisode	A Hunting We Will Go	A Hunting We Will Go	0	1973	\N	\N	Comedy
tt0590983	tvEpisode	A Kick in the Arts	A Kick in the Arts	0	1980	\N	\N	Comedy
tt0590984	tvEpisode	Alternative Roots	Alternative Roots	0	1977	\N	\N	Comedy
tt0590985	tvEpisode	Animals	Animals	0	1980	\N	\N	Comedy
tt0590986	tvEpisode	Animals Are People Too	Animals Are People Too	0	1982	\N	\N	Comedy
tt0590987	tvEpisode	Big Foot	Big Foot	0	1982	\N	\N	Comedy
tt0590988	tvEpisode	Black and White Beauty	Black and White Beauty	0	1976	\N	\N	Comedy
tt0590989	tvEpisode	Camelot	Camelot	0	1973	\N	\N	Comedy
tt0590990	tvEpisode	Caught in the Act	Caught in the Act	0	1970	\N	29	Comedy
